"";"LONGITUDE";"LATITUDE";"BRIGHTNESS";"TAHUN";"BULAN"
"5549";101,631;1,645;303,3;"2014";"06"
"5550";101,626;1,636;311,5;"2014";"06"
"5551";101,62;1,623;303,7;"2014";"06"
"5552";101,629;1,632;300,8;"2014";"06"
"5553";101,629;1,639;307,1;"2014";"06"
"5554";101,624;1,634;341;"2014";"07"
"5555";101,631;1,63;331,8;"2014";"07"
"5556";101,629;1,626;307,5;"2014";"07"
"5557";101,624;1,628;328,1;"2014";"07"
"5558";101,631;1,635;344,7;"2014";"07"
"5559";101,633;1,624;337,5;"2014";"07"
"5560";101,386;-0,074;308,4;"2014";"04"
"5561";101,443;-0,093;314;"2014";"04"
"5562";101,442;-0,089;310;"2014";"05"
"5563";101,42;-0,077;311,6;"2015";"08"
"5564";101,338;1,61;304,1;"2014";"02"
"5565";101,311;1,59;337,2;"2014";"02"
"5566";101,369;1,591;314,5;"2014";"03"
"5567";101,374;1,584;310,7;"2014";"03"
"5568";101,373;1,591;319,1;"2014";"03"
"5569";101,363;1,592;331,1;"2014";"03"
"5570";101,338;1,58;311,7;"2014";"03"
"5571";101,316;1,58;309,3;"2014";"03"
"5572";101,321;1,581;307,5;"2014";"03"
"5573";101,327;1,583;329,4;"2014";"03"
"5574";101,325;1,585;310,4;"2014";"03"
"5575";101,327;1,584;309,2;"2014";"03"
"5576";101,337;1,613;322,9;"2014";"04"
"5577";101,331;1,598;353,5;"2014";"06"
"5578";101,324;1,602;366,5;"2014";"06"
"5579";101,373;1,61;316,2;"2014";"06"
"5580";101,317;1,606;316,2;"2014";"06"
"5581";101,326;1,607;319,5;"2014";"06"
"5582";101,354;1,583;303,3;"2014";"06"
"5583";101,33;1,602;313,2;"2014";"06"
"5584";101,335;1,603;305,5;"2014";"06"
"5585";101,324;1,605;312,5;"2014";"06"
"5586";101,319;1,594;328,8;"2014";"06"
"5587";101,33;1,596;336,7;"2014";"06"
"5588";101,349;1,591;306,6;"2014";"07"
"5589";101,324;1,584;310,1;"2014";"07"
"5590";101,348;1,591;338,4;"2014";"07"
"5591";101,346;1,601;303,2;"2014";"07"
"5592";101,337;1,589;319,8;"2014";"07"
"5593";101,352;1,591;316,2;"2014";"07"
"5594";101,358;1,594;310;"2014";"07"
"5595";101,34;1,597;307;"2014";"07"
"5596";101,343;1,595;335,2;"2014";"07"
"5597";101,317;1,608;327,1;"2014";"07"
"5598";101,353;1,594;325,7;"2014";"07"
"5599";101,342;1,593;371,8;"2014";"07"
"5600";101,353;1,595;331,8;"2014";"07"
"5601";101,319;1,6;336,8;"2014";"07"
"5602";101,344;1,583;343,1;"2014";"07"
"5603";101,355;1,585;326,4;"2014";"07"
"5604";101,333;1,583;307,4;"2015";"09"
"5605";101,327;1,583;313,4;"2015";"09"
"5606";101,329;1,587;307,5;"2016";"03"
"5607";101,331;1,591;303,2;"2016";"03"
"5608";101,33;1,603;318,2;"2016";"08"
"5609";101,324;1,601;311,4;"2016";"08"
"5610";101,338;1,599;306,9;"2016";"08"
"5611";101,321;1,602;320,8;"2016";"08"
"5612";101,335;1,598;300,6;"2016";"08"
"5613";101,324;1,596;308,4;"2016";"08"
"5614";101,331;1,598;317,4;"2016";"08"
"5615";101,317;1,596;318,9;"2016";"08"
"5616";101,328;1,598;300,5;"2016";"08"
"5617";101,33;1,6;305,6;"2016";"08"
"5618";101,321;1,599;303,2;"2016";"08"
"5619";101,251;1,871;316,2;"2014";"02"
"5620";101,245;1,872;308,4;"2014";"02"
"5621";101,251;1,874;307,7;"2014";"02"
"5622";101,24;1,872;301,6;"2014";"02"
"5623";101,255;1,869;324,8;"2014";"02"
"5624";101,252;1,864;339,1;"2014";"02"
"5625";101,241;1,863;356,9;"2014";"02"
"5626";101,251;1,874;321,6;"2014";"02"
"5627";101,235;1,874;306;"2014";"02"
"5628";101,251;1,865;339,4;"2014";"02"
"5629";101,236;1,863;338,4;"2014";"02"
"5630";101,258;1,871;317,7;"2014";"02"
"5631";101,261;1,861;318;"2014";"02"
"5632";101,248;1,87;303,2;"2014";"02"
"5633";101,219;1,872;300;"2014";"02"
"5634";101,244;1,863;313,9;"2014";"02"
"5635";101,252;1,873;307,6;"2014";"02"
"5636";101,233;1,871;328,7;"2014";"02"
"5637";101,243;1,872;344,8;"2014";"02"
"5638";101,241;1,87;335,4;"2014";"02"
"5639";101,232;1,871;303,9;"2014";"02"
"5640";101,25;1,868;317,7;"2014";"02"
"5641";101,223;1,865;348,6;"2014";"02"
"5642";101,25;1,864;335,2;"2014";"02"
"5643";101,265;1,866;321,3;"2014";"02"
"5644";101,234;1,873;363,2;"2014";"02"
"5645";101,249;1,865;319,1;"2014";"02"
"5646";101,257;1,868;318,2;"2014";"02"
"5647";101,232;1,872;324;"2014";"02"
"5648";101,22;1,853;323;"2014";"02"
"5649";101,226;1,86;328,3;"2014";"02"
"5650";101,218;1,869;325,8;"2014";"02"
"5651";101,226;1,861;341,4;"2014";"02"
"5652";101,244;1,873;334,9;"2014";"02"
"5653";101,217;1,86;348,1;"2014";"02"
"5654";101,234;1,872;329,8;"2014";"02"
"5655";101,225;1,871;306,5;"2014";"02"
"5656";101,215;1,869;316,3;"2014";"02"
"5657";101,243;1,87;312,8;"2014";"02"
"5658";101,215;1,874;325,5;"2014";"02"
"5659";101,218;1,866;309,2;"2014";"02"
"5660";101,217;1,857;353,4;"2014";"02"
"5661";101,243;1,865;328,9;"2014";"02"
"5662";101,253;1,867;344,4;"2014";"02"
"5663";101,227;1,871;327,9;"2014";"02"
"5664";101,233;1,874;319,9;"2014";"02"
"5665";101,231;1,869;319,9;"2014";"02"
"5666";101,22;1,871;320,7;"2014";"02"
"5667";101,217;1,872;315,7;"2014";"03"
"5668";101,229;1,868;310,2;"2014";"03"
"5669";101,216;1,865;309,3;"2014";"03"
"5670";101,23;1,874;305,8;"2014";"03"
"5671";101,225;1,873;310,6;"2014";"03"
"5672";101,23;1,863;338,5;"2014";"03"
"5673";101,221;1,872;304,1;"2014";"03"
"5674";101,215;1,874;305,5;"2014";"03"
"5675";101,23;1,864;311,6;"2014";"03"
"5676";101,22;1,865;308,2;"2014";"03"
"5677";101,228;1,871;306,1;"2014";"03"
"5678";101,215;1,855;307,3;"2014";"03"
"5679";101,221;1,857;305,6;"2014";"03"
"5680";101,258;1,873;308,7;"2014";"03"
"5681";101,226;1,85;374,3;"2014";"03"
"5682";101,225;1,862;333,2;"2014";"03"
"5683";101,262;1,868;337,9;"2014";"03"
"5684";101,255;1,869;333,3;"2014";"03"
"5685";101,22;1,867;313,8;"2014";"03"
"5686";101,258;1,873;321;"2014";"03"
"5687";101,221;1,858;361,4;"2014";"03"
"5688";101,231;1,86;317,7;"2014";"03"
"5689";101,223;1,849;314,7;"2014";"03"
"5690";101,268;1,874;340,2;"2014";"03"
"5691";101,219;1,853;329,2;"2014";"03"
"5692";101,27;1,873;331,7;"2014";"03"
"5693";101,228;1,851;313,6;"2014";"03"
"5694";101,229;1,86;334,3;"2014";"03"
"5695";101,22;1,862;338,5;"2014";"03"
"5696";101,234;1,87;337;"2014";"03"
"5697";101,217;1,852;308,5;"2014";"03"
"5698";101,221;1,856;352,4;"2014";"03"
"5699";101,219;1,847;329,9;"2014";"03"
"5700";101,215;1,856;314;"2014";"03"
"5701";101,219;1,855;309,3;"2014";"03"
"5702";101,223;1,856;306,7;"2014";"03"
"5703";101,269;1,856;322,8;"2014";"06"
"5704";101,268;1,854;318,3;"2014";"06"
"5705";101,273;1,865;320,2;"2014";"06"
"5706";101,27;1,853;324,2;"2014";"06"
"5707";101,27;1,866;306,9;"2014";"06"
"5708";101,273;1,867;304;"2014";"06"
"5709";101,225;1,857;312,4;"2014";"08"
"5710";101,229;1,866;311,7;"2014";"08"
"5711";101,24;1,867;313,6;"2015";"08"
"5712";101,248;1,87;313,1;"2016";"01"
"5713";101,242;1,868;327,8;"2016";"03"
"5714";101,247;1,869;315,3;"2016";"07"
"5715";101,255;1,87;317,7;"2016";"08"
"5716";101,248;1,87;324,7;"2016";"08"
"5717";101,4;1,415;319,7;"2014";"02"
"5718";101,387;1,412;327,7;"2014";"02"
"5719";101,402;1,379;329;"2014";"02"
"5720";101,377;1,411;305,8;"2014";"02"
"5721";101,388;1,412;311,4;"2014";"02"
"5722";101,399;1,414;343,8;"2014";"02"
"5723";101,403;1,41;311,9;"2014";"02"
"5724";101,391;1,416;308,7;"2014";"02"
"5725";101,379;1,401;305,4;"2014";"02"
"5726";101,404;1,415;303,1;"2014";"02"
"5727";101,382;1,399;320,7;"2014";"02"
"5728";101,392;1,398;307,2;"2014";"02"
"5729";101,383;1,384;325;"2014";"02"
"5730";101,388;1,387;311,7;"2014";"02"
"5731";101,379;1,388;310;"2014";"02"
"5732";101,379;1,387;304,2;"2014";"02"
"5733";101,376;1,381;306,2;"2014";"02"
"5734";101,382;1,38;314,3;"2014";"02"
"5735";101,396;1,415;304;"2014";"03"
"5736";101,401;1,414;308,2;"2014";"03"
"5737";101,394;1,413;304,4;"2014";"03"
"5738";101,384;1,386;308,1;"2014";"03"
"5739";101,394;1,388;303,6;"2014";"03"
"5740";101,394;1,413;312,4;"2014";"03"
"5741";101,39;1,385;306,5;"2014";"03"
"5742";101,398;1,38;320,2;"2014";"03"
"5743";101,38;1,377;323,1;"2014";"03"
"5744";101,392;1,385;320,4;"2014";"03"
"5745";101,382;1,383;312,2;"2014";"03"
"5746";101,399;1,38;307,8;"2014";"03"
"5747";101,39;1,381;321,7;"2014";"03"
"5748";101,403;1,379;324,5;"2014";"06"
"5749";101,402;1,41;342,7;"2014";"06"
"5750";101,403;1,413;337,8;"2014";"06"
"5751";101,4;1,409;327,4;"2014";"06"
"5752";101,395;1,412;328,8;"2014";"06"
"5753";101,401;1,407;329,2;"2014";"06"
"5754";101,378;1,381;332,4;"2014";"06"
"5755";101,394;1,386;307,6;"2014";"06"
"5756";101,399;1,379;321,8;"2014";"07"
"5757";101,398;1,383;339,8;"2014";"07"
"5758";101,389;1,381;332;"2014";"07"
"5759";101,584;1,494;314,6;"2014";"01"
"5760";101,566;1,49;301,8;"2014";"02"
"5761";101,566;1,489;302,2;"2014";"02"
"5762";101,56;1,488;344,8;"2014";"02"
"5763";101,553;1,491;325,4;"2014";"02"
"5764";101,57;1,491;328,2;"2014";"02"
"5765";101,579;1,49;308;"2014";"02"
"5766";101,564;1,49;325,1;"2014";"02"
"5767";101,553;1,484;331,6;"2014";"02"
"5768";101,561;1,485;306;"2014";"02"
"5769";101,595;1,491;361,3;"2014";"02"
"5770";101,577;1,49;360,4;"2014";"02"
"5771";101,579;1,489;364,4;"2014";"02"
"5772";101,588;1,491;334,3;"2014";"02"
"5773";101,579;1,49;315,2;"2014";"02"
"5774";101,59;1,491;313,9;"2014";"03"
"5775";101,588;1,48;332,2;"2014";"03"
"5776";101,579;1,478;306,2;"2014";"03"
"5777";101,588;1,479;305,4;"2014";"03"
"5778";101,589;1,489;303,4;"2014";"03"
"5779";101,585;1,481;306,1;"2014";"03"
"5780";101,572;1,486;315,7;"2014";"03"
"5781";101,588;1,462;313,3;"2014";"03"
"5782";101,582;1,462;308,4;"2014";"03"
"5783";101,58;1,477;309,9;"2014";"03"
"5784";101,578;1,486;315,5;"2014";"03"
"5785";101,565;1,475;325,6;"2014";"03"
"5786";101,571;1,472;334,8;"2014";"03"
"5787";101,589;1,475;341,3;"2014";"03"
"5788";101,587;1,487;341,6;"2014";"03"
"5789";101,581;1,49;340,1;"2014";"03"
"5790";101,582;1,485;322,3;"2014";"03"
"5791";101,575;1,474;314,5;"2014";"03"
"5792";101,578;1,489;317,5;"2014";"03"
"5793";101,581;1,49;331,2;"2014";"03"
"5794";101,58;1,481;375,1;"2014";"03"
"5795";101,579;1,472;377;"2014";"03"
"5796";101,585;1,481;313;"2014";"03"
"5797";101,584;1,471;333,6;"2014";"03"
"5798";101,582;1,462;327,9;"2014";"03"
"5799";101,574;1,474;307,4;"2014";"03"
"5800";101,596;1,485;327,9;"2014";"03"
"5801";101,593;1,464;338,3;"2014";"03"
"5802";101,596;1,476;347,7;"2014";"03"
"5803";101,595;1,488;329,3;"2014";"03"
"5804";101,582;1,466;333,3;"2014";"03"
"5805";101,571;1,474;344,6;"2014";"03"
"5806";101,584;1,457;335,9;"2014";"03"
"5807";101,581;1,475;322,8;"2014";"03"
"5808";101,57;1,483;317,8;"2014";"03"
"5809";101,588;1,472;325,6;"2014";"03"
"5810";101,586;1,481;313,9;"2014";"03"
"5811";101,577;1,483;332,9;"2014";"03"
"5812";101,567;1,484;305,8;"2014";"03"
"5813";101,585;1,453;330;"2014";"03"
"5814";101,596;1,461;325;"2014";"03"
"5815";101,59;1,457;300,5;"2014";"03"
"5816";101,553;1,465;335,8;"2014";"06"
"5817";101,558;1,468;321,1;"2014";"06"
"5818";101,555;1,468;323,8;"2014";"06"
"5819";101,559;1,461;312,4;"2014";"06"
"5820";101,558;1,474;323,4;"2014";"07"
"5821";101,551;1,474;336;"2014";"07"
"5822";101,55;1,478;309;"2014";"07"
"5823";101,558;1,477;301,7;"2014";"07"
"5824";101,556;1,482;338,3;"2016";"03"
"5825";101,3;1,566;318;"2014";"02"
"5826";101,294;1,568;317,3;"2014";"02"
"5827";101,288;1,572;326,4;"2014";"02"
"5828";101,3;1,573;332,5;"2014";"02"
"5829";101,307;1,594;330,4;"2014";"02"
"5830";101,274;1,579;310,7;"2014";"02"
"5831";101,268;1,578;306,3;"2014";"02"
"5832";101,287;1,575;310,3;"2014";"02"
"5833";101,276;1,577;317,7;"2014";"02"
"5834";101,304;1,574;324,1;"2014";"03"
"5835";101,309;1,576;314,5;"2014";"03"
"5836";101,306;1,582;313,3;"2014";"03"
"5837";101,305;1,584;339,4;"2014";"03"
"5838";101,297;1,616;336,3;"2014";"03"
"5839";101,304;1,623;401,2;"2014";"03"
"5840";101,282;1,62;331,3;"2014";"03"
"5841";101,301;1,623;329,8;"2014";"03"
"5842";101,3;1,614;305,9;"2014";"03"
"5843";101,273;1,621;313,1;"2014";"03"
"5844";101,308;1,61;313,5;"2014";"03"
"5845";101,276;1,605;308,8;"2014";"03"
"5846";101,304;1,62;351,5;"2014";"03"
"5847";101,302;1,609;344,5;"2014";"03"
"5848";101,289;1,611;327,9;"2014";"03"
"5849";101,288;1,614;364,5;"2014";"03"
"5850";101,29;1,601;324,9;"2014";"03"
"5851";101,301;1,61;317,5;"2014";"03"
"5852";101,292;1,609;311,3;"2014";"03"
"5853";101,29;1,618;349,3;"2014";"03"
"5854";101,301;1,623;335,9;"2014";"03"
"5855";101,302;1,607;309,9;"2014";"03"
"5856";101,304;1,616;318,3;"2014";"04"
"5857";101,307;1,595;347,4;"2014";"06"
"5858";101,3;1,599;331,1;"2014";"06"
"5859";101,305;1,609;317,5;"2014";"06"
"5860";101,302;1,566;304,7;"2014";"06"
"5861";101,309;1,577;304,6;"2014";"06"
"5862";101,306;1,567;319;"2014";"07"
"5863";101,307;1,592;324,7;"2014";"07"
"5864";101,267;1,57;327,7;"2014";"07"
"5865";101,266;1,572;342,6;"2014";"07"
"5866";101,267;1,596;316,1;"2015";"04"
"5867";101,27;1,583;309,9;"2015";"07"
"5868";101,268;1,577;333,4;"2015";"07"
"5869";101,267;1,59;302,1;"2015";"07"
"5870";101,276;1,589;304;"2015";"07"
"5871";101,285;1,605;329,4;"2016";"08"
"5872";101,275;1,603;309,8;"2016";"08"
"5873";101,307;1,567;335,7;"2017";"10"
"5874";101,285;0,678;315,7;"2014";"02"
"5875";101,29;0,658;314,9;"2014";"07"
"5876";101,259;0,666;314,7;"2014";"08"
"5877";101,26;0,672;316,3;"2014";"08"
"5878";101,284;0,663;324,4;"2015";"02"
"5879";101,259;0,7;300,8;"2015";"07"
"5880";101,264;0,699;327;"2015";"08"
"5881";101,262;0,697;324;"2015";"09"
"5882";101,279;0,667;314,2;"2016";"07"
"5883";101,012;1,067;322,9;"2014";"06"
"5884";101,019;1,065;321,3;"2014";"06"
"5885";101,015;1,064;312,5;"2014";"06"
"5886";101,024;1,06;318,1;"2014";"06"
"5887";101,004;1,066;317,4;"2014";"06"
"5888";101,014;1,065;304,2;"2014";"06"
"5889";101,008;1,062;330,4;"2014";"07"
"5890";101,017;1,063;327,8;"2014";"07"
"5891";101,004;1,083;303,9;"2015";"02"
"5892";101,061;1,044;318,8;"2016";"08"
"5893";101,019;1,084;320,5;"2016";"08"
"5894";101,02;1,086;330,4;"2016";"08"
"5895";101,034;1,084;331,1;"2016";"10"
"5896";101,052;1,087;301,6;"2016";"10"
"5897";101,037;1,087;343;"2016";"10"
"5898";101,027;1,079;321,8;"2016";"10"
"5899";101,046;1,076;325,8;"2016";"10"
"5900";101,637;-0,783;314,4;"2014";"05"
"5901";101,665;-0,824;312,8;"2014";"06"
"5902";101,67;-0,826;314;"2014";"06"
"5903";101,606;-0,811;311;"2014";"06"
"5904";101,661;-0,825;313,4;"2014";"06"
"5905";101,673;-0,824;309,8;"2014";"06"
"5906";101,674;-0,827;328,8;"2014";"06"
"5907";101,642;-0,823;318,6;"2014";"07"
"5908";101,656;-0,821;336,5;"2014";"07"
"5909";101,633;-0,788;303;"2015";"07"
"5910";101,671;-0,83;306,3;"2015";"09"
"5911";101,669;-0,817;320,3;"2016";"07"
"5912";101,667;-0,826;322,1;"2016";"07"
"5913";101,666;-0,826;307,7;"2016";"08"
"5914";101,642;-0,813;322,6;"2017";"10"
"5915";101,328;0,053;315,7;"2016";"06"
"5916";101,325;0,055;308,6;"2016";"07"
"5917";101,327;0,053;314,2;"2016";"08"
"5918";101,272;1,552;318,9;"2014";"02"
"5919";101,297;1,556;321;"2014";"02"
"5920";101,289;1,559;326,6;"2014";"02"
"5921";101,29;1,562;331,1;"2014";"02"
"5922";101,301;1,563;331,5;"2014";"02"
"5923";101,309;1,565;308,6;"2014";"02"
"5924";101,257;1,554;313,9;"2014";"02"
"5925";101,285;1,558;303,3;"2014";"02"
"5926";101,264;1,553;328,7;"2014";"02"
"5927";101,261;1,558;307,7;"2014";"02"
"5928";101,25;1,56;301,1;"2014";"02"
"5929";101,248;1,553;334,7;"2014";"03"
"5930";101,261;1,555;321,4;"2014";"03"
"5931";101,268;1,552;320,7;"2014";"03"
"5932";101,27;1,554;318,3;"2014";"03"
"5933";101,26;1,552;334,8;"2014";"03"
"5934";101,263;1,56;328,1;"2014";"03"
"5935";101,272;1,561;318,1;"2014";"03"
"5936";101,274;1,558;326;"2014";"03"
"5937";101,265;1,56;333,3;"2014";"03"
"5938";101,245;1,553;357,3;"2014";"03"
"5939";101,254;1,552;311,3;"2014";"03"
"5940";101,235;1,554;321,7;"2014";"03"
"5941";101,26;1,553;312,5;"2014";"03"
"5942";101,263;1,559;303,8;"2014";"03"
"5943";101,269;1,557;306,9;"2014";"03"
"5944";101,268;1,554;304,3;"2014";"03"
"5945";101,26;1,556;302,9;"2014";"03"
"5946";101,249;1,557;306,4;"2014";"03"
"5947";101,268;1,56;307,9;"2014";"03"
"5948";101,267;1,551;303,5;"2014";"03"
"5949";101,274;1,561;302,3;"2014";"03"
"5950";101,266;1,554;332,4;"2014";"03"
"5951";101,302;1,556;303,8;"2014";"03"
"5952";101,232;1,562;329,5;"2014";"03"
"5953";101,303;1,562;337,3;"2014";"03"
"5954";101,296;1,564;327,4;"2014";"03"
"5955";101,305;1,556;314,9;"2014";"03"
"5956";101,296;1,555;309,4;"2014";"03"
"5957";101,275;1,562;308;"2014";"03"
"5958";101,305;1,559;313,9;"2014";"03"
"5959";101,266;1,556;309,1;"2014";"03"
"5960";101,283;1,552;329,6;"2014";"06"
"5961";101,298;1,554;326,2;"2014";"06"
"5962";101,293;1,552;330,1;"2014";"06"
"5963";101,29;1,559;327,1;"2014";"06"
"5964";101,291;1,55;391,8;"2014";"06"
"5965";101,301;1,551;346,8;"2014";"06"
"5966";101,297;1,557;317,4;"2014";"06"
"5967";101,295;1,564;328,1;"2014";"06"
"5968";101,287;1,563;342,8;"2014";"06"
"5969";101,245;1,553;319,9;"2014";"07"
"5970";101,27;1,557;320,3;"2014";"07"
"5971";101,284;1,56;310,6;"2014";"07"
"5972";101,256;1,55;302,8;"2014";"07"
"5973";101,279;1,555;315,3;"2014";"07"
"5974";101,261;1,558;308;"2014";"07"
"5975";101,272;1,559;315,1;"2014";"07"
"5976";101,272;1,552;309,4;"2014";"07"
"5977";101,274;1,551;328,8;"2014";"07"
"5978";101,269;1,552;332,4;"2014";"07"
"5979";101,252;1,565;317,3;"2016";"09"
"5980";101,261;1,564;315,3;"2016";"09"
"5981";101,262;1,561;316,2;"2016";"10"
"5982";101,257;1,556;315,1;"2016";"10"
"5983";101,297;1,565;346,1;"2017";"10"
"5984";101,61;-0,062;327,2;"2014";"02"
"5985";101,628;-0,069;316;"2014";"02"
"5986";101,629;-0,079;324,5;"2014";"06"
"5987";101,634;-0,041;319,9;"2014";"06"
"5988";101,639;-0,046;321,7;"2014";"06"
"5989";101,631;-0,071;320,5;"2014";"07"
"5990";101,622;-0,073;324,8;"2014";"07"
"5991";101,637;-0,074;323,5;"2014";"07"
"5992";101,666;-0,021;300,2;"2014";"07"
"5993";101,623;-0,065;309,8;"2014";"07"
"5994";101,665;-0,028;320,5;"2014";"08"
"5995";101,654;-0,074;311,1;"2014";"08"
"5996";101,652;-0,071;322,8;"2014";"09"
"5997";101,655;-0,072;322,8;"2015";"06"
"5998";101,67;-0,068;327,5;"2015";"07"
"5999";101,623;0,003;313;"2015";"08"
"6000";101,647;-0,065;302,5;"2015";"09"
"6001";101,653;0,025;323,5;"2017";"10"
"6002";101,22;1,934;350,1;"2014";"02"
"6003";101,221;1,939;330;"2014";"02"
"6004";101,23;1,937;308,1;"2014";"02"
"6005";101,223;1,932;317,6;"2014";"02"
"6006";101,21;1,94;304,4;"2014";"02"
"6007";101,219;1,942;313,1;"2014";"02"
"6008";101,22;1,933;317,1;"2014";"02"
"6009";101,226;1,939;305,5;"2014";"02"
"6010";101,22;1,939;308,8;"2014";"02"
"6011";101,22;1,93;304,7;"2014";"02"
"6012";101,231;1,964;322,1;"2014";"02"
"6013";101,22;1,962;325,8;"2014";"02"
"6014";101,216;1,963;331,3;"2014";"02"
"6015";101,224;1,961;334,4;"2014";"02"
"6016";101,218;1,932;315,3;"2014";"02"
"6017";101,219;1,936;310,5;"2014";"02"
"6018";101,222;1,957;321;"2014";"02"
"6019";101,218;1,932;315,1;"2014";"02"
"6020";101,215;1,935;306,2;"2014";"02"
"6021";101,226;1,927;305;"2014";"02"
"6022";101,233;1,964;301,8;"2014";"02"
"6023";101,234;1,958;310,4;"2014";"02"
"6024";101,23;1,965;335,8;"2014";"02"
"6025";101,236;1,964;342,9;"2014";"02"
"6026";101,224;1,955;334,6;"2014";"02"
"6027";101,233;1,956;348,4;"2014";"02"
"6028";101,209;1,925;324,8;"2014";"02"
"6029";101,227;1,96;303,3;"2014";"03"
"6030";101,234;1,965;303,9;"2014";"03"
"6031";101,232;1,961;308,4;"2014";"03"
"6032";101,23;1,959;306;"2014";"03"
"6033";101,23;1,955;341,6;"2014";"03"
"6034";101,218;1,939;338,3;"2014";"03"
"6035";101,223;1,941;321,3;"2014";"03"
"6036";101,22;1,96;307,7;"2014";"03"
"6037";101,231;1,961;311,5;"2014";"03"
"6038";101,228;1,943;314,9;"2014";"03"
"6039";101,219;1,944;306,6;"2014";"03"
"6040";101,243;1,966;308,3;"2014";"03"
"6041";101,302;1,959;316,7;"2014";"04"
"6042";101,268;1,948;304,2;"2014";"06"
"6043";101,233;1,964;304,8;"2016";"08"
"6044";101,227;1,965;310,1;"2016";"08"
"6045";101,24;1,966;324,1;"2016";"08"
"6046";101,221;1,963;321,7;"2016";"08"
"6047";101,236;1,966;307,9;"2016";"08"
"6048";101,243;1,875;318;"2014";"02"
"6049";101,243;1,881;312,1;"2014";"02"
"6050";101,258;1,882;306,9;"2014";"02"
"6051";101,25;1,875;300,7;"2014";"02"
"6052";101,25;1,876;308;"2014";"02"
"6053";101,255;1,889;301,5;"2014";"02"
"6054";101,25;1,892;315,9;"2014";"02"
"6055";101,251;1,883;310,5;"2014";"02"
"6056";101,241;1,881;310,3;"2014";"02"
"6057";101,253;1,887;315,1;"2014";"02"
"6058";101,254;1,896;307,1;"2014";"02"
"6059";101,233;1,88;318,3;"2014";"02"
"6060";101,252;1,877;319,7;"2014";"02"
"6061";101,242;1,879;343,9;"2014";"02"
"6062";101,246;1,888;316,8;"2014";"02"
"6063";101,225;1,878;359;"2014";"02"
"6064";101,244;1,875;360,8;"2014";"02"
"6065";101,249;1,875;340,1;"2014";"02"
"6066";101,247;1,887;331,5;"2014";"02"
"6067";101,224;1,876;317,1;"2014";"02"
"6068";101,25;1,893;303,4;"2014";"02"
"6069";101,245;1,881;333,8;"2014";"02"
"6070";101,237;1,878;313,9;"2014";"02"
"6071";101,239;1,881;348,8;"2014";"02"
"6072";101,22;1,917;322,3;"2014";"02"
"6073";101,225;1,885;316,7;"2014";"02"
"6074";101,232;1,879;316,1;"2014";"02"
"6075";101,245;1,887;313;"2014";"02"
"6076";101,244;1,877;317,2;"2014";"02"
"6077";101,233;1,879;309,3;"2014";"03"
"6078";101,238;1,876;309;"2014";"03"
"6079";101,215;1,875;326,9;"2014";"03"
"6080";101,215;1,879;311,6;"2014";"03"
"6081";101,222;1,881;303,4;"2014";"03"
"6082";101,272;1,875;306,8;"2014";"03"
"6083";101,263;1,877;313,9;"2014";"03"
"6084";101,273;1,875;316,6;"2014";"03"
"6085";101,267;1,875;328,1;"2014";"03"
"6086";101,223;1,875;332,1;"2014";"03"
"6087";101,26;1,88;335,2;"2014";"03"
"6088";101,219;1,877;317;"2014";"03"
"6089";101,257;1,882;312,9;"2014";"03"
"6090";101,267;1,884;334,7;"2014";"03"
"6091";101,256;1,891;309;"2014";"03"
"6092";101,26;1,875;310,7;"2014";"03"
"6093";101,263;1,893;318,3;"2014";"03"
"6094";101,262;1,884;322,4;"2014";"03"
"6095";101,272;1,892;323,3;"2014";"03"
"6096";101,267;1,878;327,4;"2014";"03"
"6097";101,269;1,89;323,7;"2014";"03"
"6098";101,262;1,885;353,6;"2014";"03"
"6099";101,268;1,881;300,8;"2014";"03"
"6100";101,262;1,877;308;"2014";"03"
"6101";101,271;1,878;306,2;"2014";"03"
"6102";101,261;1,886;315,7;"2014";"03"
"6103";101,266;1,878;328,4;"2014";"03"
"6104";101,241;1,877;325,7;"2016";"03"
"6105";101,252;1,876;318,7;"2016";"08"
"6106";101,144;-0,138;355,1;"2014";"06"
"6107";101,162;-0,188;444,3;"2014";"06"
"6108";101,152;-0,192;344,9;"2014";"06"
"6109";101,146;-0,195;329,3;"2014";"06"
"6110";101,094;-0,148;314,2;"2014";"11"
"6111";101,149;-0,188;369,6;"2015";"05"
"6112";101,16;-0,186;328,8;"2015";"05"
"6113";101,156;-0,195;319;"2015";"05"
"6114";101,143;-0,184;318,3;"2015";"07"
"6115";101,251;-0,529;313,1;"2014";"03"
"6116";101,248;-0,442;312,5;"2014";"06"
"6117";101,269;-0,494;345,8;"2014";"09"
"6118";101,305;-0,512;310;"2016";"07"
"6119";101,304;-0,493;312,4;"2016";"08"
"6120";101,3;-0,496;313,2;"2016";"08"
"6121";101,661;1,61;305,9;"2014";"03"
"6122";101,66;1,615;316,2;"2014";"03"
"6123";101,66;1,6;339,9;"2014";"03"
"6124";101,659;1,61;305,2;"2014";"03"
